order_id,user_id,order_date,revenue
618,4421,2025-11-17 22:00:00,4882.89
619,4425,2025-12-10 17:00:00,3887.55
620,4428,2025-05-21 19:00:00,1512.22
621,4446,2025-12-12 11:00:00,4430.34
622,4464,2025-04-30 12:00:00,3565.49
623,4465,2025-09-13 14:00:00,1428.83
624,4471,2025-12-27 02:00:00,2355.64
625,4477,2025-07-30 20:00:00,4625.24
626,4479,2025-08-09 07:00:00,1145.2
627,4480,2025-09-19 20:00:00,3103.63
628,4485,2025-03-30 23:00:00,2377.83
629,4488,2025-05-15 19:00:00,2418.25
630,4494,2025-02-09 20:00:00,2654.89
631,4511,2025-11-12 23:00:00,4851.64
632,4516,2025-03-03 17:00:00,2794.22
633,4519,2025-12-12 14:00:00,1985.58
634,4521,2025-09-01 02:00:00,4316.51
635,4525,2025-03-03 13:00:00,3303.34
636,4527,2025-02-07 07:00:00,4165.42
637,4529,2025-07-02 00:00:00,1738.32
638,4546,2025-03-22 04:00:00,4265.17
639,4549,2025-10-15 18:00:00,302.33
640,4550,2025-09-01 18:00:00,3694.02
641,4555,2025-02-23 19:00:00,2353.54
642,4577,2025-01-31 01:00:00,993.5
643,4579,2025-07-30 05:00:00,4527.73
644,4590,2025-05-20 14:00:00,4662.31
645,4592,2025-10-23 11:00:00,2175.53
646,4595,2025-11-30 07:00:00,383.47
647,4597,2025-12-27 09:00:00,490.55
648,4600,2025-04-11 18:00:00,2027.09
649,4602,2025-07-26 01:00:00,3307.32
650,4606,2025-11-15 15:00:00,721.5
651,4618,2025-11-15 00:00:00,2867.07
652,4623,2025-09-01 20:00:00,3766.08
653,4624,2025-03-06 16:00:00,2696.37
654,4627,2025-01-31 09:00:00,4781.25
655,4654,2025-07-07 00:00:00,4905.64
656,4657,2025-08-27 20:00:00,1983.45
657,4663,2025-01-28 08:00:00,1465.34
658,4670,2025-12-08 11:00:00,3574.68
659,4673,2025-11-10 13:00:00,937.66
660,4675,2025-06-30 04:00:00,3719.63
661,4677,2025-11-20 11:00:00,2409.11
662,4678,2025-12-06 01:00:00,3592.42
663,4682,2025-08-10 19:00:00,2379.89
664,4683,2025-05-10 05:00:00,835.45
665,4694,2025-03-10 04:00:00,1740.51
666,4697,2025-11-30 08:00:00,2557.61
667,4699,2025-04-24 23:00:00,3806.29
668,4717,2025-11-20 13:00:00,3523.87
669,4749,2025-09-01 10:00:00,2050.95
670,4756,2025-12-03 06:00:00,784.32
671,4759,2025-01-06 14:00:00,821.74
672,4763,2025-05-26 23:00:00,2220.38
673,4791,2025-06-17 11:00:00,621.79
674,4792,2025-03-12 06:00:00,1350.45
675,4796,2025-06-14 20:00:00,3579.12
676,4801,2025-11-05 03:00:00,671.0
677,4808,2025-09-16 04:00:00,2153.1
678,4815,2025-07-08 03:00:00,3946.48
679,4830,2025-05-27 06:00:00,373.0
680,4833,2025-10-20 23:00:00,2910.83
681,4836,2025-10-24 04:00:00,475.82
682,4841,2025-07-07 23:00:00,1359.9
683,4846,2025-01-05 08:00:00,2059.06
684,4848,2025-07-17 16:00:00,2987.65
685,4850,2025-05-12 03:00:00,4082.6
686,4881,2025-01-18 22:00:00,1005.39
687,4883,2025-10-18 01:00:00,4189.84
688,4897,2025-11-23 03:00:00,2516.79
689,4907,2025-04-06 16:00:00,2803.55
690,4912,2025-08-02 09:00:00,3480.21
691,4914,2025-10-29 20:00:00,4772.74
692,4917,2025-08-17 05:00:00,734.22
693,4923,2025-04-09 17:00:00,3471.45
694,4927,2025-08-24 00:00:00,3188.72
695,4933,2025-10-30 19:00:00,4086.73
696,4935,2025-05-30 04:00:00,2711.55
697,4944,2025-11-18 19:00:00,537.21
698,4949,2025-06-10 15:00:00,4019.39
699,4950,2025-07-05 02:00:00,1299.64
700,4954,2025-03-18 23:00:00,1446.21
701,4958,2025-08-24 18:00:00,1567.46
702,4960,2025-08-16 20:00:00,794.07
703,4969,2025-11-07 03:00:00,1965.85
704,4987,2025-02-28 03:00:00,4994.64
705,4998,2025-04-27 22:00:00,4907.32
706,5001,2025-12-23 20:00:00,4282.78
707,5007,2025-02-20 07:00:00,548.58
708,5013,2025-03-30 15:00:00,3148.18
709,5018,2025-12-16 07:00:00,4819.96
710,5028,2025-05-12 18:00:00,4906.13
711,5032,2025-11-19 05:00:00,4168.13
712,5036,2025-09-13 03:00:00,1433.41
713,5037,2025-08-13 14:00:00,1509.67
714,5050,2025-11-23 13:00:00,1965.13
715,5055,2025-02-17 06:00:00,3748.22
716,5059,2025-03-25 16:00:00,425.23
717,5065,2025-08-05 03:00:00,1755.76
718,5072,2025-07-17 00:00:00,4116.49
719,5083,2025-10-02 05:00:00,4894.14
720,5086,2025-05-18 02:00:00,2279.61
721,5091,2025-06-14 04:00:00,3772.51
722,5092,2025-07-10 15:00:00,2541.44
723,5098,2025-05-15 09:00:00,869.63
724,5099,2025-09-01 07:00:00,2807.88
725,5103,2025-04-12 09:00:00,2801.14
726,5106,2025-03-20 18:00:00,3391.72
727,5135,2025-10-05 02:00:00,3697.78
728,5136,2025-07-31 03:00:00,2639.96
729,5150,2025-09-29 04:00:00,3061.02
730,5154,2025-10-03 08:00:00,4277.0
731,5178,2025-12-31 18:00:00,1310.66
732,5193,2025-09-30 05:00:00,3695.83
733,5207,2025-06-23 10:00:00,4721.13
734,5212,2025-12-13 22:00:00,4679.68
735,5220,2025-08-16 23:00:00,2215.86
736,5234,2025-07-07 19:00:00,3680.16
737,5237,2025-05-01 10:00:00,932.94
738,5246,2025-03-07 05:00:00,2891.19
739,5247,2025-10-01 06:00:00,1443.94
740,5258,2025-12-24 16:00:00,1296.81
741,5269,2025-07-08 01:00:00,893.16
742,5270,2025-03-22 22:00:00,4740.81
743,5281,2025-12-31 09:00:00,3469.08
744,5292,2025-04-21 12:00:00,840.31
745,5294,2025-02-16 03:00:00,3686.59
746,5297,2025-06-16 00:00:00,3203.84
747,5300,2025-05-22 09:00:00,4921.92
748,5308,2025-03-10 15:00:00,469.66
749,5314,2025-10-25 14:00:00,2479.11
750,5321,2025-03-15 10:00:00,4125.03
751,5322,2025-04-29 03:00:00,1011.98
752,5325,2026-01-04 12:00:00,3966.52
753,5328,2025-01-23 12:00:00,1365.27
754,5334,2025-07-17 05:00:00,910.02
755,5341,2025-07-29 05:00:00,1638.57
756,5364,2025-12-02 09:00:00,2268.04
757,5372,2025-07-05 15:00:00,4070.23
758,5378,2025-03-24 21:00:00,3822.17
759,5380,2025-02-14 17:00:00,1235.22
760,5398,2025-04-06 17:00:00,3845.56
761,5402,2025-12-05 15:00:00,1649.62
762,5407,2025-09-01 11:00:00,3127.89
763,5408,2025-03-18 03:00:00,351.33
764,5412,2025-09-30 23:00:00,477.73
765,5419,2025-03-03 20:00:00,3100.3
766,5439,2025-04-12 10:00:00,688.66
767,5442,2025-02-17 04:00:00,4497.28
768,5445,2025-05-26 22:00:00,4265.42
769,5448,2025-02-22 08:00:00,2133.78
770,5479,2025-03-16 16:00:00,3678.55
771,5483,2025-11-15 21:00:00,4250.17
772,5491,2025-06-28 02:00:00,3896.83
773,5498,2025-04-09 16:00:00,4633.69
774,5503,2025-09-30 10:00:00,2579.25
775,5547,2025-08-27 00:00:00,2378.06
776,5550,2025-03-19 09:00:00,2364.98
777,5553,2025-04-09 09:00:00,2749.68
778,5567,2025-07-29 12:00:00,3201.1
779,5575,2025-10-06 08:00:00,4740.97
780,5579,2025-07-13 07:00:00,2984.12
781,5588,2025-07-12 08:00:00,2013.19
782,5593,2025-10-13 19:00:00,2116.79
783,5604,2025-03-07 12:00:00,2454.64
784,5606,2025-10-21 15:00:00,4225.63
785,5622,2025-05-12 00:00:00,4350.49
786,5624,2025-10-16 23:00:00,1044.79
787,5627,2025-10-03 06:00:00,1069.52
788,5646,2025-10-03 15:00:00,1629.9
789,5666,2025-01-10 02:00:00,2849.56
790,5674,2025-10-22 14:00:00,1289.27
791,5679,2025-04-12 16:00:00,3274.35
792,5681,2025-03-14 21:00:00,2199.66
793,5689,2025-07-05 01:00:00,4196.13
794,5698,2025-12-20 21:00:00,2354.38
795,5699,2025-05-25 23:00:00,2703.26
796,5705,2025-05-13 06:00:00,362.39
797,5715,2025-02-20 04:00:00,2315.54
798,5748,2026-01-02 16:00:00,2566.78
799,5750,2025-11-01 10:00:00,321.98
800,5751,2025-09-05 22:00:00,508.06
801,5760,2025-12-05 15:00:00,1636.5
802,5778,2025-11-21 12:00:00,2095.66
803,5787,2025-01-14 07:00:00,2901.17
804,5801,2025-11-16 22:00:00,4232.84
805,5818,2025-06-03 23:00:00,459.95
806,5819,2026-01-08 01:00:00,243.17
807,5826,2025-08-02 07:00:00,762.9
808,5828,2025-12-06 23:00:00,3157.94
809,5833,2025-02-22 14:00:00,3694.28
810,5836,2025-02-19 07:00:00,4494.9
811,5848,2025-12-04 01:00:00,2976.22
812,5855,2025-03-27 08:00:00,3981.17
813,5862,2025-05-18 07:00:00,4747.36
814,5864,2025-10-20 02:00:00,3357.35
815,5869,2025-08-11 13:00:00,2713.03
816,5878,2025-03-01 04:00:00,2494.09
817,5885,2025-02-16 10:00:00,1158.52
818,5886,2025-07-17 05:00:00,574.75
819,5887,2025-03-03 03:00:00,833.83
820,5891,2025-07-15 07:00:00,3486.37
821,5909,2025-09-22 01:00:00,2369.54
822,5922,2025-02-17 13:00:00,1290.55
823,5934,2025-08-01 12:00:00,366.22
824,5936,2025-02-16 19:00:00,4731.47
825,5944,2025-04-10 15:00:00,2908.04
826,5948,2025-03-10 02:00:00,2722.72
827,5951,2025-12-01 18:00:00,3530.02
828,5953,2025-09-24 22:00:00,3702.73
829,5961,2025-02-25 06:00:00,4450.96
830,5981,2025-10-14 02:00:00,4298.87
831,6005,2025-02-21 14:00:00,1550.01
832,6018,2025-11-28 08:00:00,2987.73
833,6032,2025-03-16 10:00:00,3501.95
834,6039,2025-09-03 21:00:00,4735.38
835,6040,2025-05-10 12:00:00,1913.26
836,6041,2025-11-02 13:00:00,3508.26
837,6048,2025-12-22 02:00:00,4892.32
838,6063,2025-03-11 20:00:00,4576.47
839,6064,2025-04-21 22:00:00,2552.71
840,6093,2025-05-02 14:00:00,713.44
841,6101,2025-08-26 17:00:00,4002.8
842,6106,2025-07-02 05:00:00,2396.53
843,6113,2025-08-25 19:00:00,4021.21
844,6123,2025-01-28 15:00:00,3764.09
845,6139,2025-06-02 08:00:00,1442.87
846,6156,2025-10-26 01:00:00,3403.57
847,6157,2025-03-20 03:00:00,4219.72
848,6158,2025-12-20 13:00:00,1629.4
849,6176,2025-12-07 19:00:00,4047.07
850,6181,2025-08-20 09:00:00,4991.39
851,6197,2025-05-21 20:00:00,552.34
852,6212,2025-06-14 06:00:00,1883.46
853,6217,2025-03-14 07:00:00,2613.07
854,6226,2025-01-26 21:00:00,2963.57
855,6231,2025-03-13 06:00:00,3669.66
856,6236,2025-04-26 21:00:00,221.24
857,6252,2025-06-04 03:00:00,4719.4
858,6254,2025-12-09 08:00:00,2777.29
859,6263,2025-05-13 02:00:00,2428.48
860,6266,2025-04-12 19:00:00,3719.14
861,6267,2025-04-10 21:00:00,1006.75
862,6271,2025-10-28 16:00:00,4963.73
863,6275,2025-11-12 10:00:00,1841.37
864,6276,2025-06-04 11:00:00,1808.23
865,6283,2025-08-09 16:00:00,3360.4
866,6284,2025-03-31 02:00:00,3401.11
867,6289,2025-05-18 17:00:00,4672.1
868,6291,2025-04-30 03:00:00,2979.63
869,6293,2025-12-14 18:00:00,4743.79
870,6299,2025-12-14 15:00:00,1495.3
871,6310,2025-02-21 02:00:00,4572.2
872,6311,2025-12-08 11:00:00,3843.71
873,6315,2025-05-23 10:00:00,882.85
874,6331,2025-04-29 10:00:00,202.1
875,6340,2025-02-14 11:00:00,1465.62
876,6346,2025-12-24 23:00:00,1543.49
877,6353,2025-09-03 00:00:00,2607.07
878,6355,2025-07-16 15:00:00,4839.26
879,6359,2025-12-13 05:00:00,1755.69
880,6373,2025-12-13 13:00:00,2510.87
881,6378,2025-03-17 11:00:00,4271.67
882,6393,2025-07-12 17:00:00,3150.7
883,6415,2025-04-21 12:00:00,645.46
884,6416,2025-11-28 03:00:00,4832.71
885,6418,2025-04-11 08:00:00,3461.98
886,6419,2025-04-17 22:00:00,1212.16
887,6425,2025-05-02 04:00:00,1423.89
888,6432,2025-02-07 02:00:00,1365.19
889,6447,2025-06-08 20:00:00,2479.93
890,6461,2025-05-03 05:00:00,2473.87
891,6467,2025-07-11 17:00:00,2542.27
892,6471,2025-12-11 06:00:00,1412.3
893,6475,2025-11-15 10:00:00,4201.6
894,6476,2025-11-21 17:00:00,2833.16
895,6502,2025-07-14 16:00:00,4479.75
896,6503,2025-06-25 01:00:00,4971.36
897,6506,2025-01-15 14:00:00,1795.69
898,6508,2025-02-10 14:00:00,2595.29
899,6510,2025-08-05 17:00:00,626.84
900,6526,2025-07-03 04:00:00,1906.32
901,6535,2025-10-05 14:00:00,1263.24
902,6536,2025-04-29 05:00:00,3094.64
903,6540,2025-11-29 16:00:00,798.37
904,6550,2025-04-19 09:00:00,1354.86
905,6571,2025-06-30 01:00:00,1846.59
906,6579,2025-01-27 11:00:00,262.37
907,6583,2025-02-20 10:00:00,687.88
908,6590,2025-02-20 19:00:00,866.41
909,6591,2025-10-21 17:00:00,1532.4
910,6592,2025-09-07 20:00:00,361.84
911,6599,2025-12-22 07:00:00,2297.7
912,6607,2025-03-24 04:00:00,1213.14
913,6609,2025-12-08 07:00:00,2935.68
914,6610,2025-12-22 12:00:00,2583.54
915,6612,2025-03-24 07:00:00,3509.15
916,6615,2025-02-14 06:00:00,2246.37
917,6627,2025-09-07 01:00:00,1463.19
918,6640,2025-12-20 07:00:00,423.57
919,6648,2025-06-17 14:00:00,4432.29
920,6651,2025-07-07 05:00:00,669.99
921,6653,2025-09-26 23:00:00,2357.06
922,6656,2025-12-11 09:00:00,2310.59
923,6658,2025-08-03 19:00:00,4441.01
924,6672,2025-03-27 13:00:00,2423.49
925,6679,2025-04-21 13:00:00,1614.3
926,6683,2025-03-12 14:00:00,380.67
927,6686,2025-03-31 12:00:00,1944.0
928,6687,2026-01-01 12:00:00,2628.23
929,6693,2025-04-30 17:00:00,807.0
930,6694,2025-08-20 16:00:00,2872.52
931,6697,2025-07-16 15:00:00,623.2
932,6700,2025-07-07 10:00:00,3785.1
933,6702,2025-09-16 01:00:00,823.28
934,6710,2025-04-24 15:00:00,419.45
935,6747,2025-02-07 11:00:00,4750.34
936,6757,2025-03-03 04:00:00,3501.86
937,6759,2025-10-23 22:00:00,2228.45
938,6767,2025-10-05 23:00:00,312.16
939,6768,2025-01-25 00:00:00,3683.41
940,6774,2025-03-13 06:00:00,848.4
941,6778,2025-06-28 02:00:00,2128.05
942,6781,2025-01-25 21:00:00,4911.68
943,6794,2025-01-09 09:00:00,3441.31
944,6808,2025-08-03 08:00:00,302.04
945,6811,2025-10-11 00:00:00,1810.23
946,6813,2025-12-08 15:00:00,3455.72
947,6814,2025-02-20 13:00:00,2616.5
948,6820,2025-03-01 23:00:00,1977.58
949,6827,2025-03-04 05:00:00,241.95
950,6835,2025-06-05 01:00:00,1552.15
951,6861,2025-03-14 18:00:00,2878.19
952,6869,2025-03-17 10:00:00,2250.83
953,6873,2025-11-09 07:00:00,3104.57
954,6877,2025-02-13 17:00:00,1790.48
955,6888,2025-10-22 21:00:00,4662.8
956,6903,2025-02-17 01:00:00,1974.95
957,6910,2025-11-13 23:00:00,1591.78
958,6914,2025-05-19 18:00:00,1809.91
959,6917,2025-10-07 17:00:00,239.72
960,6919,2025-11-04 11:00:00,1556.12
961,6940,2025-05-18 22:00:00,3766.2
962,6946,2025-07-26 23:00:00,4553.42
963,6950,2025-09-06 07:00:00,2530.37
964,6957,2025-06-27 10:00:00,2367.21
965,6963,2025-10-07 12:00:00,4622.86
966,6969,2025-05-18 00:00:00,2080.42
967,6977,2025-12-24 21:00:00,4504.74
968,6982,2025-12-31 01:00:00,348.27
969,6985,2025-11-19 14:00:00,465.66
970,6996,2025-05-31 08:00:00,2272.36
971,7000,2025-12-05 21:00:00,1343.24
972,7002,2025-06-10 09:00:00,1820.08
973,7009,2025-10-29 21:00:00,2680.21
974,7011,2025-03-12 01:00:00,3914.47
975,7019,2025-08-13 04:00:00,517.52
976,7022,2025-03-24 08:00:00,4372.83
977,7030,2025-08-28 10:00:00,1125.12
978,7034,2025-10-08 07:00:00,2396.19
979,7036,2025-09-18 00:00:00,3134.67
980,7037,2025-11-02 02:00:00,2950.62
981,7049,2025-10-04 11:00:00,3648.01
982,7053,2025-09-02 13:00:00,951.86
983,7059,2025-01-18 15:00:00,2093.16
984,7062,2025-09-06 15:00:00,4916.69
985,7069,2025-03-30 10:00:00,1159.26
986,7072,2025-04-23 15:00:00,4483.14
987,7080,2025-03-16 20:00:00,1775.04
988,7081,2025-01-28 05:00:00,2554.31
989,7087,2025-01-20 07:00:00,1838.31
990,7109,2025-08-17 17:00:00,1184.28
991,7115,2025-04-21 01:00:00,1006.33
992,7116,2025-03-29 15:00:00,3201.39
993,7133,2025-12-02 01:00:00,4343.88
994,7144,2025-01-10 09:00:00,4093.73
995,7151,2025-12-14 17:00:00,2073.79
996,7157,2025-08-06 23:00:00,3810.28
997,7158,2025-12-13 14:00:00,4190.24
998,7166,2025-02-15 16:00:00,2960.2
999,7168,2025-05-28 22:00:00,3930.2
1000,7171,2025-10-28 12:00:00,327.99
1001,7175,2025-07-22 04:00:00,4491.92
1002,7194,2025-08-26 05:00:00,3981.83
1003,7204,2025-10-18 23:00:00,1801.21
1004,7207,2025-10-24 03:00:00,3262.91
1005,7218,2025-09-16 04:00:00,2068.63
1006,7231,2025-06-14 14:00:00,460.63
1007,7234,2025-04-05 01:00:00,1256.4
1008,7253,2025-01-12 13:00:00,1600.82
1009,7262,2025-09-13 22:00:00,1729.95
1010,7273,2025-08-01 06:00:00,834.11
1011,7290,2025-09-11 04:00:00,4180.26
1012,7320,2025-11-09 16:00:00,2599.84
1013,7326,2025-12-24 13:00:00,836.85
1014,7335,2025-04-15 07:00:00,486.76
1015,7337,2025-08-18 12:00:00,2433.35
1016,7339,2025-04-14 02:00:00,4286.69
1017,7348,2025-02-08 16:00:00,4298.33
1018,7352,2025-07-24 21:00:00,1824.83
1019,7358,2025-05-30 19:00:00,3142.02
1020,7365,2025-01-13 05:00:00,367.85
1021,7373,2025-04-14 19:00:00,1272.9
1022,7387,2025-06-27 22:00:00,2335.15
1023,7388,2025-12-08 09:00:00,1721.76
1024,7390,2025-04-29 14:00:00,4660.14
1025,7406,2025-02-25 10:00:00,2013.39
1026,7409,2025-05-15 12:00:00,2199.23
1027,7411,2025-11-24 11:00:00,1228.92
1028,7416,2025-09-12 09:00:00,3175.91
1029,7417,2025-08-30 19:00:00,1305.43
1030,7423,2025-08-06 06:00:00,1811.11
1031,7434,2025-11-04 15:00:00,1994.77
1032,7436,2025-11-11 14:00:00,3708.82
1033,7446,2025-06-01 06:00:00,3622.61
1034,7454,2025-07-29 05:00:00,2493.76
1035,7457,2025-11-06 15:00:00,1393.77
1036,7458,2025-01-27 10:00:00,3492.63
1037,7459,2026-01-05 10:00:00,4448.82
1038,7461,2025-01-11 09:00:00,1352.85
1039,7466,2025-07-15 11:00:00,3971.39
1040,7472,2025-08-26 09:00:00,3138.4
1041,7473,2025-01-14 19:00:00,3756.0
1042,7476,2025-06-29 10:00:00,2886.21
1043,7481,2025-03-28 23:00:00,3729.85
1044,7486,2025-06-02 18:00:00,4020.41
1045,7491,2025-11-08 22:00:00,3845.58
1046,7502,2025-08-16 13:00:00,4910.04
1047,7504,2025-10-24 09:00:00,1989.66
1048,7505,2025-04-24 20:00:00,4043.43
1049,7512,2025-01-29 06:00:00,3644.21
1050,7515,2025-03-25 22:00:00,4146.45
1051,7535,2025-02-15 11:00:00,1281.66
1052,7540,2025-03-02 13:00:00,1067.35
1053,7544,2025-07-09 14:00:00,1271.83
1054,7547,2025-07-28 00:00:00,4995.63
1055,7551,2025-08-07 10:00:00,4686.99
1056,7553,2025-07-12 03:00:00,4709.13
1057,7554,2025-02-14 09:00:00,3673.67
1058,7556,2025-11-12 05:00:00,1785.64
1059,7561,2025-09-22 01:00:00,3427.77
1060,7565,2025-01-24 20:00:00,1611.91
1061,7586,2025-08-03 10:00:00,539.16
1062,7589,2025-01-23 17:00:00,1563.11
1063,7590,2025-10-17 22:00:00,2978.59
1064,7593,2025-04-14 17:00:00,4466.75
1065,7607,2025-03-21 14:00:00,2805.81
1066,7609,2025-11-23 10:00:00,1807.42
1067,7611,2025-04-25 19:00:00,1070.5
1068,7649,2025-06-16 08:00:00,3015.72
1069,7652,2025-04-06 17:00:00,3286.13
1070,7661,2025-04-26 01:00:00,1609.93
1071,7672,2025-11-29 21:00:00,2304.27
1072,7679,2025-02-17 07:00:00,319.46
1073,7689,2025-08-07 07:00:00,1591.2
1074,7715,2025-01-07 21:00:00,1041.2
1075,7723,2025-10-23 19:00:00,4319.96
1076,7727,2025-11-21 20:00:00,420.5
1077,7765,2025-12-04 12:00:00,3863.4
1078,7805,2025-12-21 00:00:00,2234.82
1079,7809,2025-02-28 11:00:00,455.69
1080,7812,2025-04-25 16:00:00,1441.6
1081,7821,2025-03-28 09:00:00,1525.71
1082,7830,2025-11-14 15:00:00,3049.38
1083,7836,2025-12-19 00:00:00,3583.69
1084,7859,2025-06-06 22:00:00,2886.43
1085,7863,2025-03-10 09:00:00,1553.17
1086,7870,2025-01-07 22:00:00,3490.82
1087,7889,2025-04-15 11:00:00,3972.77
1088,7890,2025-10-21 09:00:00,2762.98
1089,7895,2025-03-29 22:00:00,3820.18
1090,7896,2025-07-16 15:00:00,3327.21
1091,7913,2025-07-02 22:00:00,2000.76
1092,7925,2025-05-06 12:00:00,1386.14
1093,7947,2025-04-11 01:00:00,1506.12
1094,7953,2025-12-14 06:00:00,1597.9
1095,7962,2025-09-30 02:00:00,3082.05
1096,7973,2025-11-26 21:00:00,3513.5
1097,7980,2025-01-17 07:00:00,3993.5
1098,7986,2025-04-04 21:00:00,3895.01
1099,7996,2025-06-17 14:00:00,258.22
1100,8004,2025-05-13 19:00:00,4238.73
1101,8009,2025-05-09 05:00:00,1572.07
1102,8023,2025-10-25 13:00:00,3354.87
1103,8026,2025-08-04 05:00:00,4244.79
1104,8028,2025-08-03 19:00:00,837.87
1105,8029,2025-09-14 07:00:00,426.99
1106,8033,2025-04-19 08:00:00,4203.18
1107,8040,2025-12-01 14:00:00,3010.49
1108,8049,2025-10-04 10:00:00,2296.14
1109,8064,2025-11-17 17:00:00,1332.6
1110,8074,2025-03-22 11:00:00,1503.39
1111,8075,2025-01-04 23:00:00,3929.84
1112,8083,2025-01-04 07:00:00,869.17
1113,8094,2025-03-29 09:00:00,4490.78
1114,8100,2025-08-05 22:00:00,2274.77
1115,8102,2025-04-25 11:00:00,1047.53
1116,8106,2025-06-17 01:00:00,2924.86
1117,8107,2025-03-10 19:00:00,949.24
1118,8115,2025-04-12 23:00:00,2176.86
1119,8136,2025-03-03 17:00:00,3199.01
1120,8141,2025-09-05 19:00:00,695.28
1121,8146,2025-03-25 22:00:00,3233.48
1122,8147,2025-05-31 01:00:00,2095.08
1123,8149,2025-02-04 07:00:00,4543.31
1124,8180,2025-06-28 10:00:00,4437.36
1125,8183,2025-03-19 16:00:00,4600.13
1126,8196,2025-11-15 18:00:00,1443.82
1127,8204,2025-04-15 15:00:00,3275.82
1128,8208,2025-05-20 04:00:00,613.08
1129,8211,2025-10-18 22:00:00,2888.04
1130,8213,2025-03-14 14:00:00,3593.31
1131,8215,2025-04-28 10:00:00,2162.96
1132,8224,2025-03-15 12:00:00,1328.84
1133,8241,2025-12-02 22:00:00,1084.02
1134,8244,2025-03-05 04:00:00,1344.37
1135,8246,2025-10-31 12:00:00,1169.09
1136,8247,2025-11-27 19:00:00,4997.24
1137,8249,2025-11-14 12:00:00,2108.93
1138,8261,2025-02-27 17:00:00,386.47
1139,8266,2025-11-08 13:00:00,1794.43
1140,8284,2025-09-27 01:00:00,2378.3
1141,8289,2025-10-11 07:00:00,1182.47
1142,8293,2025-12-03 17:00:00,2538.23
1143,8294,2025-08-02 13:00:00,988.74
1144,8298,2025-02-12 05:00:00,1032.79
1145,8300,2025-01-31 13:00:00,1260.77
1146,8303,2025-06-27 12:00:00,1174.53
1147,8318,2025-04-19 13:00:00,575.77
1148,8321,2025-10-12 06:00:00,4995.43
1149,8328,2025-12-21 11:00:00,1343.52
1150,8330,2025-01-23 13:00:00,3778.56
1151,8349,2025-12-04 12:00:00,595.91
1152,8352,2025-07-11 13:00:00,2515.33
1153,8359,2025-04-16 02:00:00,914.36
1154,8369,2025-09-11 17:00:00,739.48
1155,8377,2025-02-11 22:00:00,1857.97
1156,8378,2025-10-18 09:00:00,3729.3
1157,8388,2025-11-27 19:00:00,890.19
1158,8393,2025-04-07 07:00:00,1408.77
1159,8398,2025-01-31 08:00:00,2170.87
1160,8399,2025-08-06 08:00:00,4083.75
1161,8405,2025-06-29 13:00:00,2411.23
1162,8416,2025-12-23 23:00:00,4875.07
1163,8424,2025-09-07 01:00:00,2570.39
1164,8428,2025-11-25 16:00:00,3379.05
1165,8435,2025-12-07 04:00:00,3476.54
1166,8448,2026-01-05 05:00:00,1234.84
1167,8451,2025-12-29 02:00:00,277.78
1168,8456,2025-09-02 05:00:00,3319.04
1169,8461,2025-11-01 11:00:00,1488.45
1170,8463,2025-08-09 19:00:00,630.01
1171,8468,2025-03-16 05:00:00,335.85
1172,8469,2025-04-16 21:00:00,4829.13
1173,8476,2025-04-27 20:00:00,3892.01
1174,8478,2025-02-02 01:00:00,3745.76
1175,8482,2025-04-17 02:00:00,814.47
1176,8483,2025-02-02 22:00:00,3902.8
1177,8508,2025-02-18 08:00:00,286.35
1178,8511,2025-12-04 23:00:00,499.41
1179,8512,2025-04-09 15:00:00,482.93
1180,8541,2025-07-13 07:00:00,1383.35
1181,8544,2025-11-20 22:00:00,338.95
1182,8546,2025-08-07 09:00:00,4157.3
1183,8559,2025-08-21 22:00:00,2982.9
1184,8572,2025-10-11 12:00:00,1388.61
1185,8576,2025-12-29 14:00:00,1819.78
1186,8582,2025-01-24 07:00:00,4622.72
1187,8588,2025-11-23 00:00:00,3758.46
1188,8589,2025-05-03 16:00:00,964.32
1189,8592,2025-04-02 19:00:00,2830.63
1190,8597,2025-12-09 04:00:00,232.18
1191,8602,2025-08-17 10:00:00,2794.09
1192,8603,2025-03-26 16:00:00,665.69
1193,8608,2025-01-17 13:00:00,1075.11
1194,8614,2025-10-04 00:00:00,4777.19
1195,8625,2025-04-16 13:00:00,2287.8
1196,8629,2025-07-19 15:00:00,1314.13
1197,8637,2025-11-05 21:00:00,350.88
1198,8642,2025-10-18 02:00:00,3158.3
1199,8643,2025-04-20 05:00:00,935.51
1200,8649,2025-04-27 05:00:00,1155.27
1201,8652,2025-01-27 10:00:00,1748.53
1202,8654,2025-10-20 02:00:00,4913.63
1203,8657,2025-02-12 22:00:00,2875.66
1204,8678,2025-04-28 05:00:00,3134.55
1205,8697,2025-10-09 00:00:00,4449.74
1206,8701,2025-07-16 19:00:00,3174.41
1207,8702,2026-01-02 17:00:00,1320.86
1208,8705,2025-03-22 23:00:00,3551.98
1209,8706,2025-03-22 12:00:00,3885.77
1210,8709,2025-01-24 22:00:00,2119.47
1211,8711,2025-01-20 12:00:00,1485.99
1212,8717,2025-11-04 02:00:00,487.11
1213,8718,2025-06-04 16:00:00,1079.26
1214,8722,2025-12-03 12:00:00,3439.08
1215,8739,2025-04-12 17:00:00,793.82
1216,8747,2025-06-11 08:00:00,3191.14
1217,8753,2025-10-19 07:00:00,4103.9
1218,8754,2025-12-06 15:00:00,1540.86
1219,8765,2025-01-30 16:00:00,4589.89
